"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
19,"2014-06-09",18.89,10,14.445,-7,6.11,9.44,7,0,413,1929,1,1,1,990.857323866676,1016.25523886668,13.035654,3,13.840324
20,"2014-06-09",27.22,17.78,22.5,6,18.33,20,0,8,563.961461332841,1829.61150330656,137,1,98,984.761824266676,1008.12790606668,6.43736,24,11.26538
1,"2014-06-10",25.56,13.33,19.445,1,15,16.67,0,2,570.37554056879,1833.2473342732,11,1,5,1010.15973926668,1016.25523886668,4.82802,7,11.426314
2,"2014-06-10",25.56,14.44,20,5,15.56,16.67,0,3,411,1923,55,1,284,978.666324666676,1015.91660000001,1.60934,4,11.909116
3,"2014-06-10",26.11,16.67,21.39,-5,16.67,18.33,0,6,506,1940,127,1,3,983.745907666676,1007.11198946668,13.196588,33,14.48406
4,"2014-06-10",33.33,17.78,25.555,-4,16.11,19.44,0,13,529,1932,1,1,1,988.148212933343,1010.83701700001,3.057746,30,5.149888
5,"2014-06-10",22.78,20,25.555,7,16.67,-2.78,0,9.44368389589295,408,1919,1,1,44,982.052713333343,1016.59387773334,4.02335,11,13.357522
6,"2014-06-10",32.78,16.67,24.725,-4,16.67,19.44,0,12,529,1931,1,1,1,993.56643480001,1010.49837813334,5.954558,32,9.334172
7,"2014-06-10",27.78,17.22,22.5,-1,15.56,17.78,0,8,568.335181069889,1832.10606564013,1,1,1,963.766214533343,1009.14382266668,15.127796,33,15.610598
8,"2014-06-10",32.22,20.56,26.39,2,19.44,21.67,0,15,567.995121153406,1831.91585420128,1,1,49,998.984656666677,1013.54612793334,5.793624,31,9.012304
9,"2014-06-10",25,12.22,18.61,1,10.56,14.44,0,1,567.655061236922,1831.72564276243,1,1,1,987.132296333343,1013.20748906668,7.402964,11,8.0467
10,"2014-06-10",35.56,24.44,30,2,21.11,23.33,0,21,525,1927,306,1,1,1014.56204453334,1015.23932226668,5.954558,20,12.552852
11,"2014-06-10",33.33,21.11,27.22,3,21.67,23.33,0,16,524,1928,306,1,1,1014.22340566668,1015.23932226668,5.63269,21,8.690436
12,"2014-06-10",32.22,22.22,27.22,1,21.67,23.33,0,16,566.634881487472,1831.15500844589,1,1,1,1014.22340566668,1015.23932226668,4.82802,21,9.012304
13,"2014-06-10",28.33,7.78,18.055,1,1.11,10,0,0,566.294821570988,1830.96479700705,306,1,1,819.167418466675,1010.15973926668,3.540548,21,11.104446
14,"2014-06-10",27.22,17.22,22.22,-3,15,17.78,0,7,515,1944,1,1,1,963.766214533343,1009.14382266668,17.863674,33,18.668344
15,"2014-06-10",25,14.44,19.72,4,14.44,16.11,0,3,406,1924,1,1,5,1002.70968420001,1015.91660000001,4.82802,7,7.081096
16,"2014-06-10",25,13.89,19.445,0,15.56,17.22,0,2,565.274641821538,1830.39416269051,131,1,7,1010.83701700001,1015.23932226668,4.82802,7,8.690436
17,"2014-06-10",26.67,16.67,21.67,6,16.11,17.78,0,6,564.934581905054,1830.20395125166,127,1,2,985.777740866676,1008.80518380001,6.115492,34,7.563898
18,"2014-06-10",29.44,19.44,24.44,-5,15,18.33,0,11,519,1935,1,1,1,992.55051820001,1009.14382266668,16.0934,30,16.89807
19,"2014-06-10",15.56,10.56,13.06,-9,7.78,10,9,0,413,1929,131,1,22,987.809574066676,1013.88476680001,14.48406,3,14.805928
20,"2014-06-10",29.44,18.89,24.165,9,15.56,18.89,0,11,563.914402155604,1829.63331693512,1,1,1,985.777740866676,1009.14382266668,16.89807,29,17.863674
1,"2014-06-11",22.22,11.11,16.665,-11,8.89,12.78,3,0,570.328481391553,1833.26914790177,127,1,284,1016.25523886668,1022.01209960001,7.24203,8,9.65604
2,"2014-06-11",20,13.33,16.665,-2,10,12.78,3,0,411,1923,127,1,284,983.745907666676,1020.99618300001,12.391918,8,13.67939
3,"2014-06-11",30,14.44,22.22,-5,16.67,18.89,0,7,506,1940,1,1,1,984.761824266676,1008.80518380001,5.471756,16,9.173238
4,"2014-06-11",34.44,18.89,26.665,-2,19.44,22.22,0,15,529,1932,1,1,1,988.148212933343,1010.15973926668,6.276426,16,7.563898
5,"2014-06-11",22.78,15,18.89,7,12.22,-2.78,8.88670625137372,0,408,1920,1,1,1,989.164129533343,1021.67346073334,14.323126,7,13.357522
6,"2014-06-11",35,16.11,25.555,-3,20,22.22,0,13,529,1932,1,1,1,993.227795933343,1010.15973926668,10.621644,17,11.26538
7,"2014-06-11",31.67,16.11,23.89,11,16.67,19.44,0,10,568.288121892652,1832.12787926869,1,1,1,962.750297933343,1008.12790606668,15.932466,17,16.576202
8,"2014-06-11",33.33,20,26.665,2,23.33,24.44,0,15,567.948061976168,1831.93766782985,31,1,1,998.984656666677,1015.23932226668,6.115492,17,6.276426
9,"2014-06-11",27.22,14.44,20.83,1,13.33,16.67,0,5,567.608002059685,1831.747456391,137,1,11,981.714074466676,1008.12790606668,7.563898,15,8.529502
10,"2014-06-11",30.56,23.33,26.945,0,21.11,22.78,0,16,525,1928,306,1,284,1013.20748906668,1013.88476680001,11.26538,18,14.323126
11,"2014-06-11",30,20,25,-1,21.67,22.22,0,12,524,1929,8,1,21,1012.86885020001,1013.88476680001,7.24203,18,10.46071
12,"2014-06-11",31.11,20.56,25.835,2,20.56,21.67,0,14,566.587822310234,1831.17682207446,265,1,284,1012.86885020001,1014.22340566668,8.690436,20,12.391918
13,"2014-06-11",27.78,12.22,20,1,5,11.67,0,3,566.247762393751,1830.98661063562,444,1,6,819.844696200008,1009.14382266668,1.60934,18,13.518456
14,"2014-06-11",31.67,15,23.335,-2,16.11,18.89,0,9,515,1945,1,1,1,962.750297933343,1008.46654493334,12.713786,17,13.196588
15,"2014-06-11",22.78,8.89,15.835,-3,11.11,12.78,4,0,406,1925,127,1,4,1008.46654493334,1021.67346073334,4.02335,10,5.954558
16,"2014-06-11",20.56,11.67,16.115,-2,10.56,13.33,4,0,565.2275826443,1830.41597631908,1,1,1,1016.93251660001,1020.99618300001,6.759228,10,10.138842
17,"2014-06-11",30.56,13.89,22.225,0,17.22,19.44,0,7,564.887522727817,1830.22576488023,8,1,1,987.132296333343,1010.15973926668,4.82802,16,5.63269
18,"2014-06-11",35,19.44,27.22,0,16.67,20.56,0,16,519,1935,1,1,1,991.873240466676,1009.48246153334,12.552852,18,13.840324
19,"2014-06-11",13.33,10.56,11.945,-11,10.56,10.970659651882,11,0,413,1930,131,1,81,982.39135220001,1007.78926720001,19.794882,2,20.438618
20,"2014-06-11",33.89,18.33,26.11,9,17.22,20.56,0,14,563.867342978366,1829.65513056369,1,1,1,985.43910200001,1009.48246153334,8.690436,17,11.26538
1,"2014-06-12",21.11,13.89,17.5,-8,11.67,13.89,1,0,570.281422214315,1833.29096153034,1,1,284,1015.23932226668,1020.65754413334,7.081096,11,9.977908
2,"2014-06-12",17.22,12.22,14.72,-5,13.33,14.44,6,0,411,1924,179,1,4,983.068629933343,1019.64162753334,8.85137,9,9.495106
3,"2014-06-12",29.44,18.33,23.885,-2,17.78,20,0,10,506,1941,324,1,9,988.148212933343,1011.85293360001,10.621644,34,14.966862
4,"2014-06-12",33.33,20,26.665,-4,22.22,23.89,-5.31770642764929,10.9091188227994,529,1933,324,1,149,986.45501860001,1008.80518380001,8.207634,16,12.391918
5,"2014-06-12",22.78,15,18.89,7,13.33,-1.11,11,0,408,1920,1,1,1,987.809574066676,1020.31890526668,15.610598,11,18.990212
6,"2014-06-12",34.44,18.89,26.665,-1,22.22,23.89,0,15,529,1932,422,1,128,991.53460160001,1009.48246153334,14.966862,15,20.277684
7,"2014-06-12",28.33,18.89,23.61,2,17.78,19.44,0,10,568.241062715414,1832.14969289726,425,1,49,967.491242066676,1012.86885020001,12.07005,1,17.219938
8,"2014-06-12",33.89,22.78,28.335,2,24.44,25.56,0,18,567.901002798931,1831.95948145841,367,1,6,998.984656666677,1012.86885020001,10.621644,17,12.713786
9,"2014-06-12",18.89,11.11,15,-11,8.89,12.22,6,0,567.560942882447,1831.76927001957,115,1,284,986.45501860001,1010.83701700001,21.887024,29,24.461968
10,"2014-06-12",30.56,23.89,27.225,2,21.11,22.78,0,16,525,1928,306,1,2,1012.86885020001,1013.88476680001,14.48406,21,15.932466
11,"2014-06-12",30.56,21.11,25.835,1,21.67,22.78,0,14,524,1929,306,1,15,1012.53021133334,1013.54612793334,9.495106,22,11.426314
12,"2014-06-12",30,22.78,26.39,0,21.11,22.78,0,15,566.540763132997,1831.19863570303,449,1,284,1012.19157246668,1013.88476680001,12.552852,23,12.87472
13,"2014-06-12",24.44,11.67,18.055,-2,8.33,12.22,0,0,566.200703216513,1831.00842426418,306,1,284,823.231084866675,1015.57796113334,17.219938,16,18.829278
14,"2014-06-12",28.89,18.89,23.89,-1,17.22,19.44,0,10,515,1945,328,1,115,967.152603200009,1012.53021133334,12.87472,1,18.829278
15,"2014-06-12",18.33,12.78,15.555,-4,12.22,13.33,5,0,406,1926,8,1,284,1008.12790606668,1020.31890526668,5.471756,11,7.24203
16,"2014-06-12",18.89,13.89,16.39,-7,12.22,13.89,3,0,565.180523467063,1830.43778994764,127,1,284,1016.25523886668,1019.64162753334,14.001258,12,14.48406
17,"2014-06-12",29.44,20,24.72,2,17.22,20,0,12,564.840463550579,1830.2475785088,364,1,20,990.180046133343,1013.20748906668,5.793624,35,10.299776
18,"2014-06-12",29.44,22.22,25.83,-2,20,21.67,0,14,519,1936,127,1,6,994.243712533343,1011.17565586668,8.368568,10,16.0934
19,"2014-06-12",26.67,11.11,18.89,1,12.22,15.56,0,1,412,1930,8,1,2,983.068629933343,1008.12790606668,12.07005,27,15.449664
20,"2014-06-12",30,22.78,26.39,2,20.56,22.22,0,15,563.820283801129,1829.67694419226,127,1,6,987.47093520001,1010.83701700001,7.563898,9,14.323126
1,"2014-06-13",17.22,14.44,15.83,-8,13.89,14.44,4,0,570.234363037078,1833.3127751589,131,1,70,1008.80518380001,1013.20748906668,7.724832,6,11.104446
2,"2014-06-13",16.11,13.89,15,-5,15,15,6,0,411,1924,191,1,37,976.634491466676,1012.53021133334,11.26538,5,11.748182
3,"2014-06-13",28.33,15.56,21.945,-5,15,17.78,0,7,506,1941,1,1,1,990.857323866676,1014.90068340001,4.02335,10,10.299776
4,"2014-06-13",31.67,20,25.835,4,19.44,23.33,0,14,529,1933,1,1,1,990.857323866676,1011.51429473334,3.057746,14,5.63269
5,"2014-06-13",22.78,20,25.555,7,16.11,-2.78,0,10,408,1921,1,1,44,988.148212933343,1012.86885020001,9.012304,9,17.863674
6,"2014-06-13",32.22,18.89,25.555,-3,20.56,22.22,0,13,529,1933,127,1,284,995.936906866677,1012.53021133334,2.253076,11,7.402964
7,"2014-06-13",28.33,15.56,21.945,1,14.44,17.78,0,7,568.194003538177,1832.17150652583,1,1,1,968.845797533343,1014.56204453334,9.334172,12,13.035654
8,"2014-06-13",32.78,21.67,27.225,2,22.22,23.89,0,16,567.853943621693,1831.98129508698,265,1,5,1001.35512873334,1018.96434980001,2.092142,18,3.540548
9,"2014-06-13",23.89,8.89,16.39,-2,8.33,12.78,3,0,567.51388370521,1831.79108364813,115,1,1,989.164129533343,1014.56204453334,1.770274,14,6.920162
10,"2014-06-13",32.78,23.89,28.335,2,21.11,23.33,0,18,525,1929,328,1,11,1012.86885020001,1013.88476680001,14.001258,21,15.449664
11,"2014-06-13",32.22,22.22,27.22,2,21.67,23.33,0,16,524,1929,1,1,1,1011.85293360001,1013.54612793334,13.196588,22,13.840324
12,"2014-06-13",32.78,22.78,27.78,2,21.11,22.78,0,17,566.493703955759,1831.2204493316,1,1,1,1012.19157246668,1013.88476680001,14.323126,23,15.610598
13,"2014-06-13",32.22,12.22,22.22,1,-0.56,11.11,0,7,566.153644039276,1831.03023789275,1,1,1,814.765113200008,1004.06423966668,14.48406,22,18.668344
14,"2014-06-13",28.89,17.22,23.055,-2,14.44,17.78,0,9,515,1946,1,1,1,968.845797533343,1014.56204453334,9.334172,10,12.552852
15,"2014-06-13",15.56,13.89,14.725,-5,13.89,13.89,6,0,406,1926,179,1,89,1002.03240646668,1013.54612793334,5.149888,6,6.598294
16,"2014-06-13",16.67,15,15.835,1,14.44,14.44,4,0,565.133464289825,1830.45960357621,180,1,70,1009.48246153334,1012.19157246668,9.173238,11,13.035654
17,"2014-06-13",28.89,15.56,22.225,2,15,18.33,0,7,564.793404373342,1830.26939213736,127,1,284,992.889157066676,1016.25523886668,2.253076,13,5.149888
18,"2014-06-13",31.67,23.33,27.5,0,19.44,22.22,0,17,519,1936,1,1,1,995.936906866677,1013.20748906668,9.012304,9,12.391918
19,"2014-06-13",22.22,11.67,16.945,-2,6.11,11.11,2,0,412,1931,1,1,1,989.841407266676,1014.22340566668,9.334172,30,14.805928
20,"2014-06-13",32.78,22.78,27.78,-1,20,22.78,0,17,563.773224623891,1829.69875782082,127,1,284,989.841407266676,1013.20748906668,7.563898,10,9.65604
1,"2014-06-14",23.89,14.44,19.165,-2,13.33,15,0,2,570.18730385984,1833.33458878747,8,1,1,1005.08015626668,1010.83701700001,5.63269,30,7.081096
2,"2014-06-14",21.67,12.22,16.945,-1,13.33,14.44,2,0,411,1925,62,1,1,974.26401940001,1011.51429473334,14.805928,30,15.610598
3,"2014-06-14",30,20,25,-1,19.44,21.11,0,12,506,1942,1,1,1,984.42318540001,1009.14382266668,27.35878,16,27.519714
4,"2014-06-14",30.56,22.78,26.67,9,19.44,22.78,0,18,529,1934,1,1,1,989.164129533343,1011.51429473334,5.954558,17,9.816974
5,"2014-06-14",22.78,15,18.89,2,15,-1.11,11,0,408,1921,1,1,1,975.957213733343,1011.17565586668,7.402964,31,15.932466
6,"2014-06-14",31.67,22.78,27.225,0,22.22,23.89,0,16,529,1933,8,1,1,994.243712533343,1011.51429473334,12.391918,17,14.162192
7,"2014-06-14",31.67,22.22,26.945,11,19.44,21.67,0,16,568.146944360939,1832.19332015439,1,1,1,961.057103600009,1007.45062833334,33.474272,17,34.118008
8,"2014-06-14",32.78,25,28.89,4,23.89,25,0,19,567.806884444455,1832.00310871555,8,1,1,1000.33921213334,1017.27115546668,9.012304,17,9.012304
9,"2014-06-14",18.89,15,16.945,5,11.67,13.89,10.4710179183417,8.18091292540791,567.466824527972,1831.8128972767,265,1,123,983.745907666676,1010.15973926668,21.082354,13,24.1401
10,"2014-06-14",32.78,23.89,28.335,2,21.11,22.78,0,18,525,1929,325,1,2,1014.90068340001,1016.25523886668,9.495106,23,13.035654
11,"2014-06-14",30,21.67,25.835,0,21.67,22.78,0,14,524,1930,325,1,22,1014.56204453334,1016.25523886668,7.724832,20,9.173238
12,"2014-06-14",30.56,22.22,26.39,4,21.11,22.78,0,15,566.446644778522,1831.24226296016,395,1,12,1014.56204453334,1016.25523886668,5.954558,23,7.885766
13,"2014-06-14",24.44,7.78,16.11,-8,5,10.56,4,0,566.106584862038,1831.05205152132,420,1,13,814.426474333341,1002.70968420001,4.667086,9,14.805928
14,"2014-06-14",31.67,20,25.835,2,18.89,21.67,0,14,515,1946,1,1,1,961.734381333343,1007.78926720001,28.485318,17,28.96812
15,"2014-06-14",23.89,13.33,18.61,1,12.78,15,0,1,406,1927,8,1,1,997.63010120001,1010.83701700001,8.690436,30,9.012304
16,"2014-06-14",25,14.44,19.72,-2,14.44,15.56,0,3,565.086405112588,1830.48141720478,180,1,284,1005.75743400001,1009.82110040001,7.081096,31,8.368568
17,"2014-06-14",31.11,19.44,25.275,10,19.44,21.67,0,13,564.746345196104,1830.29120576593,1,1,1,986.45501860001,1010.83701700001,20.11675,17,20.277684
18,"2014-06-14",32.78,23.33,28.055,1,20.56,23.33,0,18,519,1936,1,1,1,993.227795933343,1010.15973926668,23.013562,16,23.979166
19,"2014-06-14",21.11,9.44,15.275,-7,7.22,11.11,5,0,412,1931,1,1,1,991.53460160001,1017.27115546668,11.104446,13,12.713786
20,"2014-06-14",32.78,23.33,28.055,5,21.11,23.33,0,18,563.726165446654,1829.72057144939,1,1,1,986.45501860001,1010.49837813334,14.323126,16,15.449664
1,"2014-06-15",25,12.22,18.61,-2,10,13.89,0,1,570.140244682603,1833.35640241604,1,1,1,1009.82110040001,1015.91660000001,11.909116,31,13.035654
2,"2014-06-15",24.44,11.11,17.775,-1,9.44,13.33,1,0,411,1925,1,1,1,979.34360240001,1016.59387773334,19.633948,33,20.760486
3,"2014-06-15",29.44,18.33,23.885,-3,20.56,21.67,0,10,506,1942,367,1,21,987.47093520001,1010.49837813334,19.151146,15,22.53076
4,"2014-06-15",32.78,23.33,28.055,4,19.44,22.78,0,18,529,1934,1,1,1,989.164129533343,1011.85293360001,12.230984,16,14.162192
5,"2014-06-15",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,408,1922,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2014-06-15",33.89,23.89,28.89,3,21.67,23.89,0,19,529,1933,1,1,1,994.243712533343,1011.17565586668,18.990212,17,19.473014
7,"2014-06-15",31.11,24.44,27.775,11,21.11,23.33,0,17,568.099885183702,1832.21513378296,1,1,1,964.443492266676,1008.46654493334,24.783836,18,26.071308
8,"2014-06-15",33.89,25,29.445,4,23.89,25.56,0,20,567.759825267218,1832.02492234411,1,1,1,1000.67785100001,1012.53021133334,13.196588,17,13.518456
9,"2014-06-15",23.89,14.44,19.165,3,13.33,15.56,0,2,567.419765350735,1831.83471090527,367,1,75,980.020880133343,1004.74151740001,14.48406,19,23.657298
10,"2014-06-15",33.89,23.89,28.89,0,21.11,23.33,0,19,525,1929,407,1,284,1017.94843320001,1018.96434980001,7.563898,18,11.909116
11,"2014-06-15",32.78,21.11,26.945,2,22.22,23.33,0,16,524,1930,307,1,1,1017.27115546668,1018.96434980001,4.02335,20,9.334172
12,"2014-06-15",32.22,21.11,26.665,2,21.67,23.33,0,15,566.399585601284,1831.26407658873,127,1,1,1017.27115546668,1018.96434980001,5.793624,17,9.65604
13,"2014-06-15",24.44,6.11,15.275,1,2.22,8.89,5,0,566.059525684801,1831.07386514988,1,1,1,816.796946400008,1008.46654493334,15.771532,17,17.541806
14,"2014-06-15",31.11,23.33,27.22,4,20.56,22.78,0,16,515,1947,1,1,284,964.443492266676,1008.80518380001,22.208892,17,23.174496
15,"2014-06-15",25,10,17.5,-1,10.56,13.89,1,0,406,1927,1,1,1,1002.70968420001,1015.91660000001,15.610598,32,16.415268
16,"2014-06-15",25.56,12.78,19.17,2,11.11,14.44,0,2,565.03934593535,1830.50323083334,1,1,1,1010.15973926668,1014.22340566668,16.0934,31,16.415268
17,"2014-06-15",30.56,18.89,24.725,7,21.11,22.22,0,12,564.699286018867,1830.3130193945,131,1,12,989.50276840001,1011.85293360001,12.87472,16,15.127796
18,"2014-06-15",33.89,24.44,29.165,3,20.56,23.33,0,20,519,1937,1,1,1,994.243712533343,1010.83701700001,25.910374,17,26.232242
19,"2014-06-15",28.33,13.33,20.83,3,12.78,16.11,0,5,412,1932,1,1,284,986.45501860001,1011.85293360001,16.89807,17,20.438618
20,"2014-06-15",33.33,25,29.165,7,21.11,23.33,0,20,563.679106269416,1829.74238507796,1,1,1,987.47093520001,1010.83701700001,18.829278,17,19.151146
1,"2014-06-16",27.22,12.78,20,1,8.33,13.89,0,3,570.093185505365,1833.37821604461,1,1,1,1013.54612793334,1018.96434980001,2.253076,21,6.115492
2,"2014-06-16",25.56,14.44,20,3,7.22,12.78,0,3,411,1926,1,1,1,982.729991066676,1019.64162753334,6.115492,28,11.26538
3,"2014-06-16",31.67,24.44,28.055,5,21.67,23.89,0,18,506,1942,1,1,1,987.809574066676,1011.51429473334,30.094658,17,30.255592
4,"2014-06-16",33.33,23.89,28.61,2,20,25,0,21,529,1934,127,1,284,991.873240466676,1009.14382266668,11.104446,17,13.035654
5,"2014-06-16",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,408,1922,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2014-06-16",33.89,23.89,28.89,3,22.22,24.44,0,19,529,1934,8,1,1,996.952823466676,1013.88476680001,20.277684,16,20.599552
7,"2014-06-16",32.22,23.89,28.055,7,20.56,22.78,0,18,568.052826006464,1832.23694741153,127,1,1,965.459408866676,1010.15973926668,34.439876,17,34.60081
8,"2014-06-16",32.78,25,28.89,4,24.44,25.56,0,19,567.712766089981,1832.04673597268,11,1,1,1003.38696193334,1015.57796113334,14.48406,16,14.644994
9,"2014-06-16",29.44,15,22.22,2,15,17.22,0,7,567.372706173497,1831.85652453383,127,1,39,984.761824266676,1009.48246153334,14.805928,16,17.541806
10,"2014-06-16",33.33,23.89,28.61,0,21.67,23.33,0,19,525,1930,407,1,284,1019.64162753334,1020.31890526668,4.988954,9,11.909116
11,"2014-06-16",31.11,21.11,26.11,0,22.78,23.89,0,14,524,1930,306,1,1,1018.96434980001,1020.31890526668,4.667086,8,9.012304
12,"2014-06-16",31.11,21.67,26.39,1,21.67,23.33,0,15,566.352526424047,1831.2858902173,306,1,284,1018.96434980001,1020.65754413334,3.057746,10,7.724832
13,"2014-06-16",30.56,8.33,19.445,2,-5,8.89,0,2,566.012466507563,1831.09567877845,1,1,1,813.749196600008,1002.03240646668,17.059004,22,19.794882
14,"2014-06-16",32.22,23.33,27.775,5,20.56,22.78,0,17,515,1947,1,1,1,965.459408866676,1010.15973926668,28.324384,17,28.646252
15,"2014-06-16",28.33,7.22,17.775,-1,8.33,13.33,1,0,406,1927,1,1,1,1005.75743400001,1018.62571093334,0.80467,29,2.735878
16,"2014-06-16",22.78,11.11,16.945,-2,10,13.33,2,0,564.992286758113,1830.52504446191,1,1,1,1014.56204453334,1017.94843320001,3.701482,15,10.299776
17,"2014-06-16",32.78,23.89,28.335,10,21.11,23.89,0,18,564.652226841629,1830.33483302306,1,1,1,990.180046133343,1012.86885020001,22.369826,18,22.53076
18,"2014-06-16",34.44,24.44,29.44,3,21.11,23.33,0,20,519,1937,115,1,1,996.952823466676,1013.54612793334,25.588506,17,26.232242
19,"2014-06-16",30,17.78,23.89,8,14.44,18.33,0,10,412,1932,324,1,284,989.164129533343,1014.56204453334,8.85137,19,13.035654
20,"2014-06-16",33.89,24.44,29.165,5,21.67,23.89,0,20,563.632047092179,1829.76419870653,1,1,1,990.180046133343,1013.54612793334,18.024608,16,18.346476
1,"2014-06-17",30.56,17.78,24.17,-1,15,18.33,0,11,570.046126328127,1833.40002967317,1,1,284,1010.15973926668,1014.90068340001,10.782578,21,12.230984
2,"2014-06-17",28.89,15.56,22.225,7,16.11,18.33,0,7,411,1926,8,1,2,980.020880133343,1015.57796113334,13.840324,23,14.966862
3,"2014-06-17",32.22,25,28.61,6,22.22,24.44,0,19,506,1943,1,1,1,987.132296333343,1010.83701700001,29.450922,17,29.611856
4,"2014-06-17",33.33,23.89,28.61,1,20,22.78,0,19,529,1935,1,1,1,991.53460160001,1011.85293360001,13.840324,16,14.644994
5,"2014-06-17",22.78,15,18.89,7,17.22,-1.11,11,0,408,1923,1,1,4,980.698157866676,1016.25523886668,19.473014,19,18.990212
6,"2014-06-17",34.44,25,29.72,5,21.67,23.89,0,21,529,1934,1,1,1,996.952823466676,1013.88476680001,21.565156,17,22.208892
7,"2014-06-17",32.78,24.44,28.61,8,21.11,23.33,0,19,568.005766829227,1832.25876104009,1,1,1,964.443492266676,1009.48246153334,35.083612,18,35.40548
8,"2014-06-17",33.33,25.56,29.445,4,24.44,25.56,0,20,567.665706912743,1832.06854960125,8,1,1,1003.38696193334,1015.57796113334,14.001258,16,14.48406
9,"2014-06-17",28.33,16.11,22.22,1,16.67,18.89,0,7,567.32564699626,1831.8783381624,449,1,1,983.745907666676,1009.14382266668,7.885766,13,9.012304
10,"2014-06-17",33.33,24.44,28.885,2,21.67,23.89,0,19,525,1930,1,1,1,1019.64162753334,1020.31890526668,5.954558,8,9.173238
11,"2014-06-17",31.11,20.56,25.835,0,21.67,22.78,0,14,524,1931,62,1,1,1019.30298866668,1020.65754413334,6.276426,8,7.081096
12,"2014-06-17",30.56,21.11,25.835,0,21.67,22.78,0,14,566.305467246809,1831.30770384586,1,1,1,1018.96434980001,1020.65754413334,5.471756,9,6.115492
13,"2014-06-17",31.67,15,23.335,2,-6.11,9.44,0,9,565.965407330326,1831.11749240702,1,1,1,813.749196600008,1001.69376760001,20.92142,20,22.208892
14,"2014-06-17",32.78,23.89,28.335,6,21.11,23.33,0,18,515,1947,1,1,1,965.12077000001,1010.15973926668,30.738394,18,31.221196
15,"2014-06-17",30.56,14.44,22.5,8,15.56,18.33,0,8,406,1928,1,1,284,1002.37104533334,1014.22340566668,3.379614,18,5.63269
16,"2014-06-17",28.89,18.33,23.61,2,16.67,18.89,0,10,564.945227580875,1830.54685809048,11,1,1,1011.17565586668,1013.88476680001,11.587248,19,13.196588
17,"2014-06-17",33.33,25,29.165,5,22.22,24.44,0,20,564.605167664392,1830.35664665163,1,1,1,989.50276840001,1012.53021133334,21.887024,18,22.047958
18,"2014-06-17",34.44,25.56,30,3,20.56,23.33,0,21,519,1937,1,1,1,996.275545733343,1013.54612793334,23.979166,18,24.622902
19,"2014-06-17",30,19.44,24.72,10,17.22,19.44,0,12,412,1932,420,1,112,985.777740866676,1010.83701700001,8.368568,21,15.771532
20,"2014-06-17",34.44,25.56,30,5,21.11,23.89,0,21,563.584987914941,1829.78601233509,1,1,1,989.841407266676,1013.54612793334,17.380872,18,17.70274
1,"2014-06-18",28.33,21.11,24.72,2,15.56,18.89,0,12,569.99906715089,1833.42184330174,127,1,2,1003.72560080001,1009.48246153334,14.966862,28,18.50741
2,"2014-06-18",27.22,18.33,22.775,8,16.67,18.89,0,8,411,1926,131,1,13,974.26401940001,1011.17565586668,21.565156,29,23.496364
3,"2014-06-18",32.22,24.44,28.33,4,22.22,23.89,0,18,506,1943,1,1,1,987.809574066676,1011.51429473334,27.35878,17,27.680648
4,"2014-06-18",33.33,25,29.165,2,21.67,23.89,0,20,529,1935,131,1,3,991.195962733343,1013.54612793334,12.07005,16,13.67939
5,"2014-06-18",22.78,15,18.89,5,16.67,-1.11,11,0,408,1923,1,1,1,975.957213733343,1010.83701700001,19.151146,28,18.668344
6,"2014-06-18",33.89,25,29.445,3,21.67,23.89,0,20,529,1934,127,1,284,996.275545733343,1013.54612793334,20.277684,16,20.760486
7,"2014-06-18",32.78,24.44,28.61,8,21.11,23.33,0,19,567.958707651989,1832.28057466866,1,1,1,965.459408866676,1010.15973926668,32.025866,18,32.347734
8,"2014-06-18",33.33,25.56,29.445,4,23.89,25.56,0,20,567.618647735505,1832.09036322982,131,1,1,1003.04832306668,1014.90068340001,13.357522,17,13.518456
9,"2014-06-18",26.67,20.56,23.615,2,18.33,20.56,0,10,567.278587819022,1831.90015179097,265,1,71,986.116379733343,1011.17565586668,15.28873,10,16.576202
10,"2014-06-18",32.78,25,28.89,2,21.11,23.89,0,19,525,1930,1,1,1,1018.96434980001,1019.98026640001,7.724832,12,11.26538
11,"2014-06-18",31.11,20,25.555,-1,21.11,22.78,0,13,525,1931,8,1,1,1018.96434980001,1019.98026640001,6.598294,11,7.724832
12,"2014-06-18",30.56,21.11,25.835,2,21.11,22.78,0,14,566.258408069571,1831.32951747443,1,1,1,1018.96434980001,1020.31890526668,6.115492,11,7.402964
13,"2014-06-18",27.22,11.11,19.165,4,3.89,10.56,0,2,565.918348153088,1831.13930603558,407,1,9,817.474224133341,1006.43471173334,9.65604,9,19.955816
14,"2014-06-18",32.22,23.89,28.055,5,20.56,22.78,0,18,515,1948,1,1,1,965.459408866676,1010.49837813334,25.74944,18,26.715044
15,"2014-06-18",27.22,19.44,23.33,8,16.11,18.89,0,9,406,1928,131,1,20,995.936906866677,1009.48246153334,13.840324,30,17.70274
