"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
2,2014-02-28,-8,-17,-13,-18,-25,-15,54,0,625,1736," ",1,1,29.03,30.25,20.9276,28,21.6684
3,2014-02-28,10,2,6,-2,-3,2,21,0,655,1816,"RA",1,5,29.1,29.83,17.4088,13,18.8904
4,2014-02-28,26,6,16,4,7,11,3,0,658,1828," ",1,1,29.14,29.86,9.4452,19,10.5564
5,2014-02-28,NA,NA,NA,NA,-23,NA,NA,NA,622,1733," ",NA,NA,NA,30.26,21.1128,28,NA
6,2014-02-28,24,3,13,2,7,10,8,0,658,1828,"BR",1,1,29.31,29.86,16.8532,19,17.2236
7,2014-02-28,NA,NA,NA,NA,NA,NA,NA,NA,573,1829," ",1,5,28.38,NA,19.2608,14,25.1872
8,2014-02-28,24,5,14,NA,NA,NA,6,0,572,1829,"BR",NA,1,29.54,NA,NA,NA,12.5936
9,2014-02-28,-10,-23,-17,NA,-20,-15,62,0,572,1829,"SN HZ",NA,284,29.25,30.05,5.556,18,19.6312
10,2014-02-28,18,7,12,NA,2,8,9,0,654,1825," ",NA,1,30.03,30.07,15.742,1,17.594
11,2014-02-28,17,0,8,-9,2,6,16,0,654,1825,"BR",1,1,30.03,30.08,7.7784,3,10.3712
12,2014-02-28,17,3,10,NA,3,7,14,0,571,1828," ",1,1,30.02,30.08,10.5564,2,12.5936
13,2014-02-28,13,-3,5,NA,-5,0,23,0,571,1828,"BR",NA,1,23.95,29.67,2.9632,5,13.5196
14,2014-02-28,18,5,11,8,0,5,11,0,702,1824,"RA",1,284,28.36,29.74,17.9644,13,23.15
15,2014-02-28,-7,-19,-13,-17,-23,-14,55,0,624,1733," ",76,284,29.78,30.24,14.0752,30,15.0012
16,2014-02-28,-5,-15,-10,NA,-23,-13,51,0,570,1828," ",NA,1,30.06,30.23,15.742,29,16.8532
17,2014-02-28,11,3,7,NA,-2,3,19,0,569,1827,"RA",NA,9,29.15,29.85,12.964,13,15.0012
18,2014-02-28,28,6,17,9,3,9,2,0,657,1823," ",1,1,29.23,29.76,21.298,17,25.002
19,2014-02-28,-4,-19,-12,-17,-16,-12,53,0,629,1739,"SN BR",2,2,29.32,30.1,13.5196,17,14.816
20,2014-02-28,28,6,17,NA,3,9,1,0,568,1827," ",1,1,29.03,29.75,16.1124,18,19.2608
1,2014-03-01,1,-15,-7,NA,-15,-8,44,0,575,1831," ",NA,284,30.17,30.31,9.8156,21,9.8156
2,2014-03-01,-2,-16,-9,-12,-17,-9,48,0,623,1737," ",1,1,29.16,30.28,15.1864,22,16.4828
3,2014-03-01,10,-5,2,-9,-1,2,28,0,654,1817,"FZRA FZDZ BR",1,284,29.34,30.06,18.3348,1,19.446
4,2014-03-01,27,11,19,10,14,16,0,3,657,1829,"FG+ FG BR",1,1,29.24,29.93,9.0748,16,9.6304
5,2014-03-01,NA,NA,NA,NA,-14,NA,NA,NA,620,1734," ",NA,NA,NA,30.31,16.4828,20,NA
6,2014-03-01,26,5,15,6,15,16,4,0,657,1829,"DZ FG+ BR",1,2,29.41,29.93,16.668,17,16.4828
7,2014-03-01,NA,NA,NA,NA,NA,NA,NA,NA,573,1829,"RA FZRA FG+ FG BR HZ",NA,284,28.68,NA,25.002,1,21.6684
8,2014-03-01,27,14,20,NA,19,20,0,5,572,1829,"RA FG+ BR",NA,1,29.59,NA,19.0756,18,18.1496
9,2014-03-01,-14,-21,-18,NA,-25,-18,51,-12,572,1829," ",NA,1,29.68,30.48,26.6688,32,26.1132
10,2014-03-01,21,12,16,NA,10,12,2,0,653,1825,"BR HZ",NA,1,30.16,30.19,12.7788,3,15.0012
11,2014-03-01,21,7,14,0,10,12,7,0,653,1825,"FG+ BR",1,1,30.16,30.2,7.5932,3,11.112
12,2014-03-01,20,12,16,NA,11,12,4,0,571,1828,"FG+ BR",1,1,30.16,30.2,9.8156,3,11.8528
13,2014-03-01,-3,-13,-8,NA,-10,-9,46,0,571,1828,"SN FG+ FZFG BR BLSN",NA,284,24.08,29.99,11.2972,36,12.4084
14,2014-03-01,7,-6,0,-12,1,2,31,0,700,1825,"RA DZ FZDZ FG+ BR",76,284,28.65,30.02,23.8908,1,25.7428
15,2014-03-01,-2,-21,-12,-15,-18,-12,52,0,623,1735," ",1,1,29.93,30.29,5.7412,15,6.482
16,2014-03-01,1,-17,-8,NA,-14,-8,46,0,570,1828," ",NA,1,30.21,30.29,10.186,21,12.2232
17,2014-03-01,11,-4,3,NA,1,3,26,0,569,1828,"FZRA BR HZ",NA,284,29.39,30.08,15.9272,2,16.4828
18,2014-03-01,27,11,19,12,13,15,0,2,655,1824,"FG+ BR HZ",1,1,29.39,29.89,17.0384,16,18.52
19,2014-03-01,-5,-14,-10,-14,-15,-12,49,0,628,1741,"SN BR",36,19,29.49,30.26,19.2608,32,18.8904
20,2014-03-01,27,8,17,NA,13,15,0,0,568,1827,"FG+ BR",1,1,29.19,29.89,13.5196,16,14.4456
1,2014-03-02,2,-3,-1,NA,-9,-3,33,0,575,1831," ",NA,1,29.86,30.03,6.6672,29,13.3344
2,2014-03-02,1,-5,-2,0,-9,-4,35,0,622,1738," ",1,1,28.89,30.01,13.89,28,16.668
3,2014-03-02,-5,-14,-10,-32,-14,-11,50,0,653,1818,"TS FZDZ SN BR BLSN",33,35,29.61,30.33,32.5952,36,33.5212
4,2014-03-02,22,-3,9,-7,5,7,14,0,656,1830,"RA BR HZ",1,9,29.4,30.05,9.0748,35,17.9644
5,2014-03-02,NA,NA,NA,NA,-8,NA,NA,NA,619,1735," ",NA,NA,NA,30.03,6.6672,25,NA
6,2014-03-02,22,-3,9,-5,7,7,15,0,656,1829,"RA DZ BR",1,11,29.56,30.04,15.1864,36,26.854
7,2014-03-02,NA,NA,NA,NA,NA,NA,NA,NA,573,1829,"FZRA SN VCTS",NA,26,28.93,NA,42.4108,36,42.7812
8,2014-03-02,23,-2,10,NA,10,10,13,0,572,1829,"RA DZ SN BR UP",NA,22,29.67,NA,9.26,35,22.224
9,2014-03-02,-16,-25,-21,NA,-27,-21,69,0,572,1829," ",NA,1,29.77,30.59,17.4088,30,18.1496
10,2014-03-02,25,12,18,NA,11,13,0,1,652,1826,"BR HZ",NA,1,30.16,30.16,5.0004,9,9.6304
11,2014-03-02,24,10,17,5,10,12,2,0,652,1826,"FG+ BR",1,1,30.14,30.16,2.778,9,5.1856
12,2014-03-02,22,11,16,NA,11,13,2,0,571,1828,"FG+ FG BR",1,1,30.14,30.17,3.5188,8,5.7412
13,2014-03-02,-2,-14,-8,NA,-12,-10,47,0,571,1828,"SN BR",NA,284,24.21,30.24,4.2596,36,9.8156
14,2014-03-02,-6,-13,-10,-31,-13,-11,49,0,659,1826,"TS FZDZ SN BLSN",22,17,28.9,30.31,40.1884,36,40.1884
15,2014-03-02,0,-8,-4,-2,-10,-5,39,0,621,1736," ",1,1,29.64,30.02,11.4824,32,13.3344
16,2014-03-02,2,-3,-1,NA,-8,-3,32,0,569,1828,"SN",NA,284,29.89,30,5.3708,29,12.2232
17,2014-03-02,-4,-13,-9,NA,-13,-10,47,0,569,1828,"FZRA SN FZFG BR UP BLSN",NA,24,29.67,30.36,25.7428,1,26.4836
18,2014-03-02,21,-7,7,-10,-4,-3,19,0,654,1824,"RA DZ FZDZ SN PL BR",5,19,29.67,30.15,31.8544,34,32.7804
19,2014-03-02,-13,-17,-15,-24,-22,-15,59,0,626,1742," ",76,284,29.64,30.41,19.6312,32,20.1868
20,2014-03-02,22,-7,7,NA,-4,-2,19,0,568,1827,"RA FZRA SN BR UP HZ",NA,3,29.44,30.12,30.558,34,32.7804
1,2014-03-03,-3,-12,-8,NA,-19,-10,46,0,575,1831," ",NA,1,29.96,30.16,15.742,33,16.4828
2,2014-03-03,-5,-14,-10,-14,-19,-12,49,0,620,1739," ",1,1,28.95,30.12,18.7052,32,19.6312
3,2014-03-03,-7,-16,-12,-35,-18,-13,53,0,651,1819,"SN",76,5,29.64,30.48,14.4456,36,15.9272
4,2014-03-03,8,-5,1,-23,-7,-2,29,0,655,1830,"TS TSRA FZRA",76,9,29.6,30.35,15.9272,36,18.1496
5,2014-03-03,NA,NA,NA,NA,-17,NA,NA,NA,617,1736," ",NA,NA,NA,30.13,17.9644,33,NA
6,2014-03-03,7,-5,1,-22,-4,-1,31,0,655,1830,"TS RA FZRA BR VCTS",1,16,NA,NA,29.0764,1,32.7804
7,2014-03-03,NA,NA,NA,NA,NA,NA,NA,NA,572,1829,"SN",76,284,28.98,NA,16.1124,35,18.8904
8,2014-03-03,3,-4,-1,NA,-4,-2,33,0,572,1829,"TSSN UP VCTS",NA,8,29.93,NA,23.15,36,24.4464
9,2014-03-03,-13,-24,-19,NA,-22,-17,65,0,572,1829,"SN HZ",NA,284,29.63,30.49,8.7044,15,11.4824
10,2014-03-03,28,14,21,NA,13,17,0,6,651,1827,"RA",NA,1,29.96,29.98,22.0388,23,23.3352
11,2014-03-03,27,10,18,7,14,16,0,1,651,1827," ",1,1,29.95,29.98,19.2608,24,20.0016
12,2014-03-03,28,12,20,NA,13,16,0,4,571,1828,"BR",1,1,29.95,29.98,17.4088,24,17.9644
13,2014-03-03,14,-4,5,NA,-9,0,23,0,570,1828," ",NA,1,24.18,30,6.8524,25,17.594
14,2014-03-03,-5,-15,-10,-32,-16,-12,50,0,658,1826,"SN BLSN",76,284,28.95,30.44,17.7792,35,17.7792
15,2014-03-03,-7,-19,-13,-19,-20,-13,55,0,619,1737," ",1,1,29.73,30.16,14.816,32,15.0012
16,2014-03-03,-3,-13,-8,NA,-18,-10,46,0,569,1828," ",NA,1,29.98,30.12,20.1868,33,20.5572
17,2014-03-03,-5,-14,-10,NA,-17,-12,49,0,569,1828,"SN UP",NA,284,29.75,30.49,10.186,2,11.6676
18,2014-03-03,1,-9,-4,-31,-10,-5,40,0,653,1825,"SN",76,284,29.85,30.38,20.0016,35,21.4832
19,2014-03-03,-8,-19,-14,-21,-19,-14,56,0,625,1743,"SN",76,284,29.67,30.47,7.9636,28,15.1864
20,2014-03-03,2,-8,-3,NA,-10,-5,38,0,568,1827,"UP",NA,284,29.62,30.35,21.1128,34,23.5204
1,2014-03-04,-3,-14,-9,NA,-20,-10,47,0,574,1831," ",NA,284,30.14,30.32,5.7412,26,9.0748
2,2014-03-04,-5,-17,-11,-17,-20,-12,52,0,618,1741," ",1,1,29.13,30.29,10.0008,27,11.4824
3,2014-03-04,5,-12,-4,-21,-10,-6,39,0,650,1820," ",1,1,29.42,30.21,10.7416,16,11.4824
4,2014-03-04,10,-2,4,-19,-1,1,25,0,654,1831,"FZRA BR",76,18,29.41,30.17,2.778,5,7.9636
5,2014-03-04,NA,NA,NA,NA,-19,NA,NA,NA,615,1738," ",NA,NA,NA,30.31,8.334,28,NA
6,2014-03-04,8,-1,3,-17,0,1,26,0,654,1831,"FZRA BR",1,31,29.58,30.16,8.1488,5,13.1492
7,2014-03-04,NA,NA,NA,NA,NA,NA,NA,NA,572,1829," ",1,1,28.67,NA,17.594,17,17.2236
8,2014-03-04,3,0,1,NA,0,1,29,0,572,1829,"TSSN SN BR UP",NA,56,29.79,NA,2.0372,1,2.778
9,2014-03-04,-8,-14,-11,NA,-16,-11,51,0,572,1829,"SN",NA,284,29.47,30.28,9.0748,8,11.6676
10,2014-03-04,21,8,14,NA,9,11,5,0,650,1827,"DZ BR HZ",NA,284,30.05,30.08,28.1504,2,29.2616
11,2014-03-04,18,6,12,-4,8,9,10,0,650,1827,"DZ BR",1,284,30.05,30.1,20.1868,3,21.1128
12,2014-03-04,21,8,14,NA,9,10,5,0,571,1829,"RA BR",1,284,30.04,30.09,21.1128,2,21.6684
13,2014-03-04,15,-2,6,NA,-8,0,20,0,570,1828,"SN FG FZFG BR",NA,20,24.13,29.88,6.8524,5,14.816
14,2014-03-04,9,-10,-1,-15,-8,-3,33,0,656,1827," ",1,1,28.66,30.13,15.1864,16,15.742
15,2014-03-04,-2,-23,-13,-18,-20,-12,54,0,618,1738," ",1,1,29.9,30.3,5.556,30,6.2968
16,2014-03-04,11,-17,-3,NA,-20,-10,31,-7,569,1828,"UP",NA,284,30.17,30.29,6.2968,28,8.334
17,2014-03-04,7,-12,-3,NA,-9,-5,36,0,569,1828," ",1,1,29.45,30.2,6.6672,15,7.9636
18,2014-03-04,10,-4,3,-18,-6,-1,27,0,652,1826," ",1,1,29.6,30.16,6.8524,12,8.8896
19,2014-03-04,-5,-13,-9,-14,-15,-10,48,0,623,1744,"SN",32,16,29.49,30.29,3.8892,25,11.6676
20,2014-03-04,10,-4,3,NA,-5,-1,27,0,568,1827," ",1,1,29.39,30.15,7.408,11,9.26
1,2014-03-05,-4,-11,-8,NA,-12,-8,45,0,574,1831,"SN",NA,284,30.16,30.35,11.112,2,12.038
2,2014-03-05,-5,-12,-9,-13,-13,-9,47,0,617,1742,"SN BR",4,2,29.13,30.3,9.26,3,11.2972
3,2014-03-05,8,-4,2,-12,-4,0,29,0,649,1821,"RA BR",1,5,29.42,30.15,3.704,7,10.9268
4,2014-03-05,11,3,7,-13,3,5,19,0,653,1832,"BR HZ",1,1,29.36,30.07,2.5928,13,5.0004
5,2014-03-05,NA,NA,NA,NA,-11,NA,NA,NA,614,1739," ",NA,NA,NA,30.33,12.2232,1,NA
6,2014-03-05,13,3,8,-9,4,5,18,0,653,1832,"BR HZ",1,1,29.52,30.06,4.4448,12,8.8896
7,2014-03-05,NA,NA,NA,NA,NA,NA,NA,NA,572,1829,"RA FZRA SN BR HZ",NA,27,28.74,NA,3.3336,4,17.9644
8,2014-03-05,12,3,7,NA,6,7,18,0,572,1829,"RA BR",NA,1,29.69,NA,1.4816,3,2.0372
9,2014-03-05,-5,-12,-9,NA,-15,-10,48,0,572,1829," ",NA,1,29.62,30.43,9.0748,12,10.7416
10,2014-03-05,11,7,9,NA,7,8,15,0,649,1828,"RA BR",NA,14,30.06,30.08,19.6312,1,20.1868
11,2014-03-05,9,5,7,-14,6,7,20,0,649,1828,"RA DZ BR",1,14,30.05,30.1,10.186,1,12.2232
12,2014-03-05,11,7,9,NA,7,8,16,0,571,1829,"RA BR HZ",1,11,30.04,30.09,13.7048,2,14.816
13,2014-03-05,10,-5,2,NA,-5,0,28,0,570,1828,"SN BR",NA,8,24.27,30.12,8.334,18,11.112
14,2014-03-05,9,-1,4,-8,-2,1,25,0,655,1828,"RA BR HZ",76,20,28.72,30.12,2.5928,5,18.1496
15,2014-03-05,-5,-14,-10,-14,-13,-9,50,0,616,1740,"SN BR",10,3,29.92,30.35,6.482,35,9.0748
16,2014-03-05,-4,-9,-7,NA,-11,-8,44,0,569,1828,"SN",NA,284,30.17,30.32,13.89,36,14.4456
17,2014-03-05,10,-3,3,NA,-3,1,25,0,569,1828,"RA BR HZ",NA,8,29.49,30.17,2.2224,6,6.2968
18,2014-03-05,12,1,6,-11,-2,3,20,0,651,1827,"RA HZ",1,2,NA,NA,9.4452,11,13.5196
19,2014-03-05,-8,-9,-9,-13,-13,-10,47,0,621,1745,"SN",7,3,29.68,30.47,23.8908,5,25.7428
20,2014-03-05,12,-1,5,NA,-2,3,22,0,568,1827,"RA BR HZ",1,2,29.34,30.07,6.1116,10,8.5192
1,2014-03-06,-2,-15,-9,NA,-22,-11,47,0,574,1831," ",NA,1,30.42,30.59,4.8152,36,5.9264
2,2014-03-06,-4,-17,-11,-17,-23,-12,51,0,615,1743," ",1,1,29.39,30.55,4.8152,1,11.112
3,2014-03-06,12,0,6,-4,-1,2,21,0,647,1822,"BR HZ",1,1,29.38,30.14,1.6668,30,11.2972
4,2014-03-06,18,6,12,-5,3,7,11,0,652,1832,"BR HZ",1,1,29.44,30.16,5.0004,34,7.5932
5,2014-03-06,NA,NA,NA,NA,-18,NA,NA,NA,612,1740," ",NA,NA,NA,30.58,8.1488,36,NA
6,2014-03-06,17,1,9,-7,3,6,16,0,651,1832,"BR HZ",1,1,29.6,30.15,10.5564,33,12.7788
7,2014-03-06,NA,NA,NA,NA,NA,NA,NA,NA,572,1830,"BR HZ",1,1,28.72,NA,5.0004,20,14.6308
8,2014-03-06,16,3,9,NA,5,7,15,0,572,1829,"BR",NA,1,29.78,NA,9.0748,35,9.6304
9,2014-03-06,-3,-12,-8,NA,-10,-8,46,0,572,1829,"HZ",NA,1,29.27,30.12,25.3724,16,25.7428
10,2014-03-06,13,8,10,NA,10,11,13,0,647,1829,"RA DZ BR",NA,112,29.93,29.92,25.3724,1,26.6688
11,2014-03-06,11,6,8,-11,9,10,17,0,648,1829,"RA BR",1,100,29.93,29.94,22.0388,2,23.5204
12,2014-03-06,13,7,10,NA,10,10,13,0,571,1829,"RA BR",1,77,29.92,29.92,22.5944,2,23.5204
13,2014-03-06,17,1,9,NA,-8,2,16,0,570,1828," ",NA,1,24.09,29.83,16.2976,22,17.9644
14,2014-03-06,12,1,6,-3,0,2,20,0,654,1829,"BR HZ",1,1,28.71,30.14,2.0372,28,16.2976
15,2014-03-06,-1,-23,-12,-19,-23,-13,54,0,614,1741," ",1,1,30.16,30.58,1.6668,32,3.3336
16,2014-03-06,-3,-16,-10,NA,-18,-11,49,0,569,1828," ",NA,1,30.45,30.56,6.1116,35,10.3712
17,2014-03-06,13,1,7,NA,0,3,19,0,569,1828,"BR HZ",1,1,29.44,30.16,0.7408,29,4.63
18,2014-03-06,12,5,8,-8,1,5,17,0,649,1827,"HZ",1,284,29.61,30.15,12.5936,35,16.4828
19,2014-03-06,-5,-10,-8,-11,-11,-8,45,0,620,1747," ",1,1,29.48,30.3,15.3716,14,16.668
20,2014-03-06,13,4,8,NA,1,5,16,0,568,1827,"HZ",1,2,29.4,30.14,12.4084,34,14.4456
1,2014-03-07,3,-15,-6,NA,-12,-7,43,0,574,1831," ",NA,1,30.16,30.28,1.852,12,4.0744
2,2014-03-07,1,-11,-5,-7,-13,-7,41,0,613,1744," ",1,1,29.15,30.24,3.5188,21,7.408
3,2014-03-07,15,1,8,-1,0,5,17,0,646,1823," ",1,1,29.16,29.9,20.9276,16,21.4832
4,2014-03-07,19,3,11,-7,5,8,12,0,651,1833,"BR HZ",1,1,29.26,29.99,10.0008,16,11.112
5,2014-03-07,NA,NA,NA,NA,-9,NA,NA,NA,610,1741," ",NA,NA,NA,30.27,5.3708,9,NA
6,2014-03-07,18,0,9,-8,5,8,16,0,650,1833,"BR",1,1,29.42,29.98,13.3344,17,14.2604
7,2014-03-07,NA,NA,NA,NA,NA,NA,NA,NA,572,1830,"HZ",1,1,28.46,NA,29.2616,17,32.41
8,2014-03-07,20,1,10,NA,7,10,13,0,572,1829,"BR",NA,1,29.64,NA,10.5564,16,10.3712
9,2014-03-07,0,-5,-3,NA,-6,-4,36,0,572,1829,"BR HZ",NA,1,29.21,29.98,12.5936,34,20.7424
10,2014-03-07,10,6,8,NA,5,6,17,0,646,1830,"BR",NA,284,29.86,29.92,16.668,30,17.9644
11,2014-03-07,9,5,7,-14,5,6,19,0,646,1829,"RA BR",1,4,29.86,29.92,15.9272,30,16.8532
12,2014-03-07,10,6,8,NA,5,6,18,0,571,1829,"RA BR",1,284,29.85,29.92,17.0384,31,18.1496
13,2014-03-07,8,-1,3,NA,-2,0,26,0,570,1828,"RA SN FG+ FG FZFG BR",NA,41,24.19,29.96,7.9636,1,12.2232
14,2014-03-07,20,2,11,5,2,6,12,0,652,1830,"BR HZ",1,1,28.45,29.84,26.4836,16,28.706
15,2014-03-07,1,-23,-11,-17,-15,-11,52,0,613,1742," ",1,1,29.91,30.27,4.2596,15,5.1856
16,2014-03-07,0,-17,-9,NA,-10,-7,47,0,569,1828," ",NA,284,30.19,30.25,3.1484,15,5.9264
17,2014-03-07,16,-2,7,NA,1,5,19,0,569,1828,"BR",1,1,29.23,29.93,12.7788,18,12.964
18,2014-03-07,19,3,11,-3,2,7,12,0,648,1828,"HZ",1,1,29.39,29.94,24.6316,16,25.1872
19,2014-03-07,6,-9,-2,-1,-7,-3,34,0,618,1748,"RA PL HZ",2,3,29.2,29.98,11.4824,22,16.668
20,2014-03-07,19,3,11,NA,3,7,12,0,568,1827,"BR HZ",1,1,29.18,29.93,19.446,16,19.6312
1,2014-03-08,10,-6,2,NA,-7,-1,28,0,574,1831," ",NA,1,29.66,29.81,7.5932,33,8.7044
2,2014-03-08,8,-3,2,6,-5,0,27,0,612,1745," ",1,1,28.69,29.8,14.4456,30,15.9272
3,2014-03-08,8,0,4,-9,-1,1,25,0,645,1824,"RA DZ BR HZ",76,61,29.49,30.19,19.2608,36,20.372
4,2014-03-08,15,6,10,-8,9,10,13,0,649,1834,"TS TSRA RA BR",1,75,29.39,30.07,4.0744,35,8.1488
5,2014-03-08,NA,NA,NA,NA,-5,NA,NA,NA,609,1742," ",NA,NA,NA,29.81,16.4828,33,NA
6,2014-03-08,15,6,10,-5,10,10,13,0,649,1834,"TSRA RA DZ BR",1,59,29.56,30.07,12.5936,36,15.0012
7,2014-03-08,NA,NA,NA,NA,NA,NA,NA,NA,572,1830,"RA HZ",1,284,28.82,NA,30.0024,36,30.1876
8,2014-03-08,18,7,12,NA,12,12,9,0,572,1829,"RA DZ SN BR",NA,101,29.68,NA,6.8524,1,10.9268
9,2014-03-08,-2,-10,-6,NA,-12,-8,43,0,572,1829," ",NA,1,29.49,30.28,11.112,31,13.3344
10,2014-03-08,21,5,13,NA,5,9,9,0,645,1830," ",NA,1,30.09,30.13,0.926,1,8.334
11,2014-03-08,20,2,11,-8,5,8,12,0,645,1830,"BR",1,1,30.08,30.13,0.926,16,5.9264
12,2014-03-08,18,5,11,NA,5,8,11,0,571,1829," ",1,1,30.08,30.13,1.2964,9,4.2596
13,2014-03-08,7,-3,2,NA,-4,-1,29,0,570,1828,"SN BR",NA,284,24.42,30.32,5.7412,21,9.26
14,2014-03-08,10,0,5,-7,-3,1,23,0,651,1831,"RA HZ",1,284,28.8,30.18,32.5952,35,32.7804
15,2014-03-08,9,-12,-2,1,-8,-4,34,0,611,1743,"BR",1,1,29.44,29.82,9.6304,32,10.186
16,2014-03-08,10,-8,1,NA,-6,-1,30,0,569,1828,"RA BR",NA,284,29.68,29.78,12.4084,33,12.7788
17,2014-03-08,8,1,4,NA,0,2,24,0,569,1828,"RA BR HZ",NA,29,29.55,30.2,12.7788,36,13.3344
18,2014-03-08,12,3,7,-10,4,6,18,0,647,1829,"RA HZ",1,2,29.62,30.11,6.8524,33,23.3352
19,2014-03-08,0,-8,-4,-6,-8,-5,39,0,616,1749,"HZ",1,1,29.44,30.21,17.2236,3,20.1868
20,2014-03-08,12,4,8,NA,4,7,17,0,568,1827,"RA BR HZ",1,284,29.41,30.09,11.6676,33,22.9648
1,2014-03-09,NA,NA,NA,NA,NA,NA,NA,NA,574,1831," ",NA,1,29.75,NA,11.112,30,13.5196
2,2014-03-09,2,-4,-1,-1,-12,-5,34,0,610,1747," ",1,1,28.77,29.89,18.52,30,21.1128
3,2014-03-09,15,-4,5,-6,1,3,22,0,643,1824,"BR",1,1,29.47,30.23,5.7412,18,10.9268
4,2014-03-09,14,3,8,-11,3,6,16,0,648,1835,"RA BR",1,12,29.55,30.27,5.0004,35,8.5192
5,2014-03-09,NA,NA,NA,NA,-13,NA,NA,NA,607,1744," ",NA,NA,NA,29.9,16.8532,31,NA
6,2014-03-09,13,5,9,-8,5,6,16,0,648,1834," ",1,1,29.72,30.26,14.6308,1,17.0384
7,2014-03-09,NA,NA,NA,NA,NA,NA,NA,NA,572,1830," ",1,1,28.83,NA,5.9264,22,10.7416
8,2014-03-09,12,5,8,NA,6,7,17,0,572,1829,"RA DZ BR",NA,8,29.89,NA,10.7416,36,11.8528
9,2014-03-09,6,-10,-2,NA,-5,-2,36,0,572,1829," ",NA,1,29.01,29.85,9.26,18,12.038
10,2014-03-09,25,9,17,NA,8,12,1,0,644,1831," ",NA,1,30.11,30.13,4.63,24,9.8156
11,2014-03-09,23,5,14,-2,8,11,6,0,644,1831," ",1,1,30.1,30.14,8.7044,29,10.7416
12,2014-03-09,25,7,16,NA,8,11,4,0,571,1829," ",1,1,30.1,30.14,2.2224,29,8.7044
13,2014-03-09,21,1,11,NA,-13,1,12,0,570,1828," ",NA,1,24.29,30.09,14.4456,23,18.8904
14,2014-03-09,17,-3,7,-3,-4,2,19,0,650,1832," ",1,1,28.82,30.23,3.3336,26,10.186
15,2014-03-09,1,-7,-3,-4,-13,-6,38,0,609,1745," ",1,1,29.52,29.9,15.0012,31,15.9272
16,2014-03-09,3,-4,-1,NA,-13,-4,33,0,569,1828," ",NA,1,29.77,29.88,15.1864,31,15.9272
17,2014-03-09,16,-2,7,NA,2,5,19,0,569,1828,"BR HZ",1,1,29.54,30.25,3.1484,19,4.4448
18,2014-03-09,17,2,9,-7,2,6,15,0,646,1830,"HZ",1,1,29.72,30.24,8.7044,34,13.1492
19,2014-03-09,5,-8,-2,-2,-7,-3,35,0,614,1750," ",1,1,29.18,30.01,25.928,23,26.4836
20,2014-03-09,17,3,10,NA,2,6,14,0,568,1827,"HZ",1,1,29.52,30.23,8.7044,34,11.8528
1,2014-03-10,5,-3,1,NA,-7,-2,30,0,574,1831,"SN BR",NA,284,29.62,29.77,6.6672,22,10.3712
2,2014-03-10,3,-4,-1,0,-7,-3,33,0,608,1748,"SN",76,284,28.65,29.75,13.3344,23,15.1864
3,2014-03-10,25,5,15,9,0,7,6,0,642,1825," ",1,1,29.13,29.9,19.0756,19,20.1868
4,2014-03-10,21,10,15,1,10,12,4,0,647,1835,"RA BR",1,2,29.33,30.07,3.3336,20,4.63
5,2014-03-10,NA,NA,NA,NA,-6,NA,NA,NA,605,1745," ",NA,NA,NA,29.77,10.5564,20,NA
6,2014-03-10,22,7,14,1,11,12,6,0,647,1835,"RA",1,284,29.49,30.06,8.7044,20,9.0748
7,2014-03-10,NA,NA,NA,NA,NA,NA,NA,NA,572,1830," ",1,1,28.51,NA,27.0392,20,27.9652
8,2014-03-10,23,7,15,NA,12,13,5,0,572,1829,"BR",NA,1,29.7,NA,3.3336,18,3.8892
9,2014-03-10,10,-3,3,NA,-1,2,26,0,571,1829,"BR",NA,1,28.91,29.69,6.6672,30,7.9636
10,2014-03-10,27,14,20,NA,9,13,0,5,643,1832," ",NA,1,30.02,30.03,3.3336,21,10.0008
11,2014-03-10,26,9,17,4,10,13,0,0,643,1831," ",1,1,30.01,30.03,8.334,25,11.4824
12,2014-03-10,25,11,18,NA,8,13,0,1,570,1829," ",1,1,30.01,30.04,0.7408,22,9.4452
13,2014-03-10,20,2,11,NA,-12,2,12,0,570,1828," ",NA,1,24.06,29.75,6.2968,21,10.3712
14,2014-03-10,25,1,13,8,-2,6,8,0,648,1833," ",1,1,28.5,29.92,22.9648,20,24.6316
15,2014-03-10,5,-5,0,1,-7,-3,33,0,607,1746,"SN BR",22,9,29.38,29.75,3.8892,16,5.9264
16,2014-03-10,6,-3,1,NA,-5,-2,30,0,569,1828,"RA SN BR",NA,4,29.66,29.75,5.9264,21,14.0752
17,2014-03-10,26,-1,12,NA,0,7,10,0,569,1828,"BR",1,1,29.21,29.94,12.7788,21,13.1492
18,2014-03-10,25,6,15,4,6,11,4,0,644,1831,"HZ",1,1,29.44,30.01,12.2232,19,13.3344
19,2014-03-10,12,3,7,14,0,3,18,0,613,1752," ",1,1,28.9,29.68,18.1496,25,18.3348
20,2014-03-10,25,8,16,NA,7,11,2,0,568,1827,"HZ",1,1,29.24,30.01,8.7044,18,11.2972
1,2014-03-11,12,0,6,NA,-3,2,21,0,574,1831,"BR",NA,284,29.42,29.59,7.9636,24,12.7788
2,2014-03-11,11,0,5,10,-3,2,22,0,607,1749," ",1,1,28.48,29.6,22.0388,26,23.5204
