"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
15,2014-09-23,"71","37","54","-3","42","48","11"," 0",534,1742," ","0.0","0.00","29.85","30.27"," 4.2","31","6.0"
16,2014-09-23,"69","38","54","M","42","48","11"," 0",560.333428211598,1832.68459369004,"HZ","M","0.00","30.11","30.25"," 3.0","28","4.4"
17,2014-09-23,"79","52","66","M","52","58","0"," 1",559.993368295115,1832.49438225119," ","0.0","0.00","29.49","30.19"," 5.2","15","5.9"
18,2014-09-23,"85","64","75","-1","51","61","0","10",616,1824," ","0.0","0.00","29.61","30.12"," 6.4","12","7.6"
19,2014-09-23,"73","53","63"," 3","47","53","2"," 0",540,1748," ","0.0","0.00","29.54","30.29"," 2.2","20","4.8"
20,2014-09-23,"87","59","73","M","51","60","0"," 8",558.973188545664,1831.92374793465," ","0.0","0.00","29.41","30.12"," 5.0","11","5.8"
1,2014-09-24,"68","46","57","M","49","52","8"," 0",565.387267781613,1835.5595789013,"BR","M","M","30.40","30.59"," 2.6","08","3.3"
2,2014-09-24,"64","52","58"," 1","49","53","7"," 0",537,1742," ","0.0","0.00","29.46","30.58"," 4.5","05","5.7"
3,2014-09-24,"83","59","71"," 0","52","60","0"," 6",613,1819," ","0.0","0.00","29.44","30.16"," 6.6","15","7.1"
4,2014-09-24,"84","60","72","-5","57","63","0"," 7",620,1827," ","0.0","0.00","29.41","30.10"," 0.9","08","2.3"
5,2014-09-24,"M","M","M","M","50","M","M","M",534,1739," ","M","M","M","30.59"," 7.9","07","M"
6,2014-09-24,"84","55","70","-6","57","62","0"," 5",620,1826," ","0.0","0.00","29.57","30.09"," 2.6","05","2.9"
7,2014-09-24,"84","62","73","M","51","60","0"," 8",563.346908282712,1834.41831026822," ","0.0","0.00","28.76","30.12","10.7","17","11.2"
8,2014-09-24,"86","64","75","M","62","66","0","10",563.006848366229,1834.22809882937,"HZ","M","0.00","29.74","M"," 1.2","05","1.3"
9,2014-09-24,"64","58","61","M","54","57","4"," 0",562.666788449745,1834.03788739053,"RA","M","0.04","29.40","30.16","10.0","15","10.2"
10,2014-09-24,"77","68","73","M","63","66","0"," 8",616,1821," ","M","0.00","30.08","30.12","14.0","36","14.4"
11,2014-09-24,"72","63","68","-9","63","64","0"," 3",616,1821,"BR","0.0","0.00","30.09","30.13"," 8.9","36","9.1"
12,2014-09-24,"73","64","69","M","63","65","0"," 4",561.646608700295,1833.46725307399," ","0.0","  T","30.07","30.12"," 9.8","36","10.1"
13,2014-09-24,"81","50","66","M","42","53","0"," 1",561.306548783811,1833.27704163514," ","M","0.00","24.43","30.11"," 3.5","15","5.6"
14,2014-09-24,"85","60","73"," 2","51","59","0"," 8",620,1826," ","0.0","0.00","28.76","30.12"," 8.9","16","9.1"
15,2014-09-24,"68","39","54","-2","45","49","11"," 0",535,1740,"FG+ FG BR","0.0","0.00","30.19","30.59"," 1.6","12","2.1"
16,2014-09-24,"67","42","55","M","47","51","10"," 0",560.286369034361,1832.7064073186," ","M","0.00","30.43","30.56"," 3.7","10","5.3"
17,2014-09-24,"83","57","70","M","52","59","0"," 5",559.946309117877,1832.51619587976," ","0.0","0.00","29.49","30.19"," 4.3","16","4.6"
18,2014-09-24,"87","61","74","-2","49","60","0"," 9",617,1823," ","0.0","0.00","29.61","30.12"," 6.4","12","6.8"
19,2014-09-24,"70","51","61"," 1","52","56","4"," 0",541,1746," ","0.0","0.00","29.57","30.31"," 4.6","13","4.8"
20,2014-09-24,"88","54","71","M","47","58","0"," 6",558.926129368427,1831.94556156322," ","0.0","0.00","29.41","30.12"," 4.5","11","5.0"
1,2014-09-25,"62","45","54","M","49","51","11"," 0",565.340208604376,1835.58139252986," ","M","0.00","30.29","30.42"," 1.4","05","1.5"
2,2014-09-25,"58","49","54","-3","48","50","11"," 0",538,1740,"BR","0.0","0.00","29.33","30.41"," 5.4","03","5.6"
3,2014-09-25,"85","57","71"," 0","55","62","0"," 6",614,1818," ","0.0","0.00","29.44","30.16"," 5.8","17","6.2"
4,2014-09-25,"83","62","73","-4","62","66","0"," 8",621,1825," ","0.0","  T","29.41","30.10"," 2.2","11","3.2"
5,2014-09-25,"M","M","M","M","51","M","M","M",535,1737," ","M","M","M","30.42"," 8.5","06","M"
6,2014-09-25,"84","60","72","-3","63","66","0"," 7",621,1825,"RA","0.0","  T","M","M"," 4.2","08","5.6"
7,2014-09-25,"87","61","74","M","51","60","0"," 9",563.299849105475,1834.44012389679," ","0.0","0.00","28.77","30.13"," 6.5","17","7.7"
8,2014-09-25,"84","66","75","M","66","69","0","10",562.959789188991,1834.24991245794,"RA","M","0.00","29.74","M"," 2.4","07","2.9"
9,2014-09-25,"76","59","68","M","58","61","0"," 3",562.619729272508,1834.05970101909,"HZ","M","  T","29.41","30.17"," 6.8","15","6.9"
10,2014-09-25,"81","66","74","M","65","68","0"," 9",617,1820," ","M","0.00","30.08","30.10"," 8.3","36","9.4"
11,2014-09-25,"78","63","71","-5","65","67","0"," 6",617,1820," ","0.0","0.00","30.08","30.11"," 5.8","34","6.1"
12,2014-09-25,"79","65","72","M","65","67","0"," 7",561.599549523057,1833.48906670256," ","0.0","0.00","30.06","30.11"," 6.4","36","7.5"
13,2014-09-25,"85","53","69","M","42","54","0"," 4",561.259489606574,1833.29885526371," ","M","0.00","24.37","30.02"," 7.3","16","8.6"
14,2014-09-25,"87","55","71"," 1","50","59","0"," 6",620,1825," ","0.0","0.00","28.77","30.14"," 5.4","15","6.2"
15,2014-09-25,"63","42","53","-2","46","48","12"," 0",536,1739,"FG+ FG BR","0.0","0.00","30.06","30.42"," 0.3","15","0.7"
16,2014-09-25,"63","44","54","M","48","51","11"," 0",560.239309857123,1832.72822094717," ","M","0.00","30.30","30.38"," 2.0","03","2.8"
17,2014-09-25,"84","56","70","M","55","61","0"," 5",559.89924994064,1832.53800950832," ","0.0","0.00","29.49","30.19"," 2.5","18","2.9"
18,2014-09-25,"87","63","75","-1","54","63","0","10",617,1822," ","0.0","0.00","29.60","30.12"," 4.4","11","5.2"
19,2014-09-25,"72","55","64"," 4","55","58","1"," 0",542,1744,"BR HZ","0.0","0.00","29.52","30.26"," 2.0","09","2.9"
20,2014-09-25,"89","60","75","M","53","62","0","10",558.879070191189,1831.96737519178," ","0.0","0.00","29.41","30.12"," 2.9","10","3.5"
1,2014-09-26,"75","46","61","M","52","55","4"," 0",565.293149427138,1835.60320615843," ","M","0.00","30.06","30.21"," 1.7","08","3.2"
2,2014-09-26,"72","53","63"," 6","51","56","2"," 0",539,1738," ","0.0","0.00","29.13","30.21"," 6.2","01","7.0"
3,2014-09-26,"84","62","73"," 3","58","64","0"," 8",614,1816," ","0.0","0.00","29.39","30.11"," 4.6","15","5.4"
4,2014-09-26,"85","66","76","-1","64","68","0","11",621,1824," ","0.0","0.00","29.35","30.04"," 1.2","10","3.4"
5,2014-09-26,"M","M","M","M","50","M","M","M",536,1735," ","M","M","M","30.21"," 5.3","03","M"
6,2014-09-26,"86","63","75"," 0","64","68","0","10",621,1824," ","0.0","0.00","29.51","30.04"," 4.4","07","6.2"
7,2014-09-26,"85","61","73","M","54","62","0"," 8",563.252789928237,1834.46193752535," ","0.0","0.00","28.72","30.08"," 7.3","16","8.1"
8,2014-09-26,"88","68","78","M","68","70","0","13",562.912730011754,1834.27172608651,"BR","M","0.00","29.69","M"," 2.2","08","2.4"
9,2014-09-26,"80","56","68","M","57","61","0"," 3",562.57267009527,1834.08151464766," ","M","0.00","29.39","30.15"," 7.4","14","7.5"
10,2014-09-26,"84","73","79","M","70","73","0","14",617,1819,"BR HZ","M","  T","30.01","30.03","12.6","01","13.2"
11,2014-09-26,"82","66","74","-2","71","72","0"," 9",617,1819,"FG+ FG BR","0.0","0.00","30.01","30.05"," 8.9","02","9.3"
12,2014-09-26,"81","70","76","M","71","72","0","11",561.55249034582,1833.51088033112,"RA BR","0.0","0.01","30.00","30.04"," 9.8","02","10.4"
13,2014-09-26,"87","51","69","M","40","53","0"," 4",561.212430429336,1833.32066889228," ","M","0.00","24.26","29.89"," 4.8","14","8.3"
14,2014-09-26,"85","58","72"," 2","54","61","0"," 7",621,1823," ","0.0","0.00","28.72","30.09"," 6.6","15","7.0"
15,2014-09-26,"77","44","61"," 6","51","54","4"," 0",537,1737,"FG+ FG BR","0.0","0.00","29.83","30.21"," 1.5","36","2.3"
16,2014-09-26,"73","46","60","M","50","54","5"," 0",560.192250679886,1832.75003457574," ","M","0.00","30.08","30.17"," 3.5","01","4.5"
17,2014-09-26,"84","60","72","M","58","63","0"," 7",559.852190763402,1832.55982313689," ","0.0","0.00","29.45","30.14"," 2.5","16","3.2"
18,2014-09-26,"89","66","78"," 2","57","65","0","13",618,1820," ","0.0","0.00","29.55","30.07"," 4.4","10","6.1"
19,2014-09-26,"70","55","63"," 4","57","M","2"," 0",543,1742,"BR","0.0","0.00","29.51","30.26"," 2.6","08","2.8"
20,2014-09-26,"90","63","77","M","57","64","0","12",558.832011013952,1831.98918882035," ","0.0","0.00","29.36","30.07"," 3.3","11","4.2"
1,2014-09-27,"82","51","67","M","56","60","0"," 2",565.246090249901,1835.625019787,"BR","M","0.00","30.01","30.17"," 2.5","23","3.3"
2,2014-09-27,"79","56","68","12","56","61","0"," 3",540,1737," ","0.0","0.00","29.10","30.19"," 5.7","32","6.8"
3,2014-09-27,"85","59","72"," 3","58","63","0"," 7",615,1815,"BR","0.0","0.00","29.36","30.07"," 5.3","14","5.7"
4,2014-09-27,"80","68","74","-3","66","69","0"," 9",622,1823,"RA","0.0","  T","29.31","30.00"," 0.5","11","1.7"
5,2014-09-27,"M","M","M","M","54","M","M","M",537,1734," ","M","M","M","30.18"," 3.8","32","M"
6,2014-09-27,"81","63","72","-3","66","68","0"," 7",622,1823,"RA DZ BR","0.0","0.01","29.47","29.99"," 1.9","05","3.9"
7,2014-09-27,"86","65","76","M","56","63","0","11",563.205730751,1834.48375115392," ","0.0","0.00","28.69","30.03"," 9.0","15","9.6"
8,2014-09-27,"83","70","77","M","69","71","0","12",562.865670834516,1834.29353971507,"RA DZ BR","M","0.07","29.64","M"," 1.5","08","2.3"
9,2014-09-27,"83","58","71","M","59","63","0"," 6",562.525610918033,1834.10332827623," ","M","0.00","29.36","30.12"," 6.4","15","6.5"
10,2014-09-27,"85","75","80","M","71","74","0","15",618,1817,"HZ","M","  T","30.01","30.03","12.3","02","12.5"
11,2014-09-27,"79","71","75","-1","72","73","0","10",618,1817,"BR","0.0","0.00","30.01","30.05"," 9.2","03","9.3"
12,2014-09-27,"81","74","78","M","72","74","0","13",561.505431168582,1833.53269395969,"RA BR","0.0","0.04","30.00","30.04"," 8.6","02","8.8"
13,2014-09-27,"84","51","68","M","39","52","0"," 3",561.165371252099,1833.34248252084," ","M","0.00","24.19","29.81"," 2.2","13","6.6"
14,2014-09-27,"87","58","73"," 4","55","62","0"," 8",622,1822," ","0.0","0.00","28.68","30.04"," 6.6","15","7.1"
15,2014-09-27,"85","43","64"," 9","54","58","1"," 0",538,1735,"BR","0.0","0.00","29.78","30.16"," 2.7","30","2.8"
16,2014-09-27,"83","49","66","M","53","58","0"," 1",560.145191502648,1832.7718482043," ","M","0.00","30.02","30.13"," 1.7","31","3.6"
17,2014-09-27,"85","57","71","M","59","63","0"," 6",559.805131586165,1832.58163676546,"BR","0.0","0.00","29.41","30.10"," 3.0","13","3.4"
18,2014-09-27,"88","67","78"," 3","59","66","0","13",619,1819," ","0.0","0.00","29.51","30.02"," 4.9","11","5.8"
19,2014-09-27,"72","54","63"," 4","56","59","2"," 0",544,1740,"BR","0.0","0.00","29.47","30.23"," 2.2","12","2.2"
20,2014-09-27,"89","66","78","M","58","65","0","13",558.784951836714,1832.01100244892," ","0.0","0.00","29.31","30.02"," 4.0","09","4.6"
1,2014-09-28,"86","55","71","M","60","64","0"," 6",565.199031072663,1835.64683341557,"BR","M","0.00","29.93","30.08"," 4.3","21","4.9"
2,2014-09-28,"79","58","69","13","59","63","0"," 4",541,1735," ","0.0","0.00","29.03","30.10"," 7.2","27","8.0"
3,2014-09-28,"87","57","72"," 3","60","64","0"," 7",616,1813,"BR HZ","0.0","0.00","29.34","30.05"," 2.0","12","3.1"
4,2014-09-28,"88","66","77"," 1","64","68","0","12",623,1822,"BR","0.0","0.00","29.29","29.97"," 1.1","02","2.5"
5,2014-09-28,"M","M","M","M","60","M","M","M",538,1732," ","M","M","M","30.10"," 6.0","24","M"
6,2014-09-28,"87","60","74"," 0","64","67","0"," 9",622,1821,"MIFG BR","0.0","0.00","29.44","29.97"," 3.3","03","4.5"
7,2014-09-28,"86","62","74","M","58","64","0"," 9",563.158671573762,1834.50556478249," ","0.0","0.00","28.68","30.03"," 5.1","14","6.1"
8,2014-09-28,"87","67","77","M","70","72","0","12",562.818611657279,1834.31535334364,"BR","M","0.00","29.61","M"," 2.1","02","2.2"
9,2014-09-28,"82","58","70","M","58","62","0"," 5",562.478551740795,1834.1251419048,"BR","M","0.00","29.31","30.08"," 3.0","17","3.8"
10,2014-09-28,"87","78","83","M","74","77","0","18",618,1816,"RA HZ","M","  T","29.98","30.00"," 7.3","02","8.4"
11,2014-09-28,"86","73","80"," 4","75","76","0","15",618,1816,"BR","0.0","0.00","29.98","30.01"," 7.3","04","7.8"
12,2014-09-28,"87","75","81","M","75","76","0","16",561.458371991345,1833.55450758826,"RA BR HZ","0.0","0.34","29.97","30.01"," 4.8","05","5.8"
13,2014-09-28,"72","52","62","M","49","54","3"," 0",561.118312074861,1833.36429614941,"TSRA BR","M","0.08","24.26","29.91"," 5.0","31","6.6"
14,2014-09-28,"86","58","72"," 3","57","63","0"," 7",623,1820," ","0.0","0.00","28.67","30.04"," 4.8","13","5.5"
15,2014-09-28,"87","50","69","15","57","61","0"," 4",540,1733,"FG+ FG BR","0.0","0.00","29.71","30.06"," 0.6","26","1.5"
16,2014-09-28,"87","50","69","M","58","62","0"," 4",560.098132325411,1832.79366183287," ","M","0.00","29.96","30.04"," 1.2","24","2.5"
17,2014-09-28,"86","57","72","M","60","64","0"," 7",559.758072408927,1832.60345039402,"BR","0.0","0.00","29.39","30.09"," 1.5","13","2.1"
18,2014-09-28,"90","67","79"," 4","61","67","0","14",619,1818," ","0.0","0.00","29.49","30.00"," 4.8","08","5.7"
19,2014-09-28,"73","54","64"," 5","55","59","1"," 0",545,1739,"BR HZ","0.0","0.00","29.36","30.13"," 1.3","08","3.4"
20,2014-09-28,"91","65","78","M","60","66","0","13",558.737892659477,1832.03281607749," ","0.0","0.00","29.29","30.00"," 4.3","07","5.1"
1,2014-09-29,"75","55","65","M","57","59","0"," 0",565.151971895426,1835.66864704413,"BR","M","0.01","29.83","30.00"," 5.5","06","7.5"
2,2014-09-29,"73","54","64"," 9","58","60","1"," 0",542,1733,"BR","0.0","0.00","28.91","29.99"," 3.7","04","7.6"
3,2014-09-29,"88","60","74"," 6","60","65","0"," 9",617,1812,"BR","0.0","0.00","29.26","29.98"," 2.7","16","4.5"
4,2014-09-29,"89","67","78"," 2","64","69","0","13",623,1820," ","0.0","0.00","29.23","29.92"," 1.0","08","2.0"
5,2014-09-29,"M","M","M","M","58","M","M","M",539,1730," ","M","M","M","30.00"," 3.5","36","M"
6,2014-09-29,"89","63","76"," 2","64","68","0","11",623,1820," ","0.0","0.00","29.39","29.91"," 2.4","03","4.4"
7,2014-09-29,"87","61","74","M","58","64","0"," 9",563.111612396525,1834.52737841105," ","0.0","0.00","28.61","29.97"," 5.2","14","6.3"
8,2014-09-29,"88","70","79","M","M","M","0","14",562.771552480041,1834.33716697221," ","M","0.00","M","M","M","M","1.9"
9,2014-09-29,"66","44","55","M","49","52","10"," 0",562.431492563558,1834.14695553336,"RA","M","0.08","29.35","30.11"," 8.3","02","9.4"
10,2014-09-29,"82","76","79","M","73","75","0","14",619,1815,"TSRA RA","M","1.73","29.87","29.88"," 2.9","07","5.5"
11,2014-09-29,"80","72","76"," 1","74","74","0","11",619,1815,"TSRA RA BR","0.0","3.05","29.86","29.89"," 3.0","07","3.5"
12,2014-09-29,"81","73","77","M","72","73","0","12",561.411312814107,1833.57632121682,"RA BR","0.0","1.94","29.86","29.89"," 1.0","08","3.2"
13,2014-09-29,"62","45","54","M","49","51","11"," 0",561.071252897624,1833.38610977798,"TS TSRA RA","M","0.66","24.18","29.87"," 2.3","36","7.2"
14,2014-09-29,"88","60","74"," 6","58","63","0"," 9",623,1819," ","0.0","0.00","28.61","29.97"," 4.6","14","5.1"
15,2014-09-29,"77","53","65","11","56","58","0"," 0",541,1731,"BR","0.0","0.00","29.62","30.00"," 2.6","09","3.7"
16,2014-09-29,"73","56","65","M","57","59","0"," 0",560.051073148173,1832.81547546144,"BR","M","0.00","29.85","29.96"," 5.2","04","7.2"
17,2014-09-29,"87","58","73","M","59","64","0"," 8",559.71101323169,1832.62526402259,"BR","0.0","0.00","29.31","30.01"," 1.5","13","2.0"
18,2014-09-29,"89","67","78"," 3","62","68","0","13",620,1816," ","0.0","0.00","29.42","29.94"," 5.9","07","6.8"
19,2014-09-29,"82","49","66"," 8","52","56","0"," 1",546,1737,"RA BR","0.0","0.05","29.27","30.02"," 6.6","35","9.6"
20,2014-09-29,"91","65","78","M","61","67","0","13",558.690833482239,1832.05462970605," ","0.0","0.00","29.23","29.94"," 5.1","07","5.5"
1,2014-09-30,"57","54","56","M","54","55","9"," 0",565.104912718188,1835.6904606727,"RA BR","M","  T","29.89","30.05"," 6.6","04","7.0"
2,2014-09-30,"55","52","54","-1","53","53","11"," 0",543,1731,"RA FG+ FG BR","0.0","0.25","28.93","30.03"," 6.3","05","6.6"
3,2014-09-30,"88","59","74"," 6","62","67","0"," 9",618,1810," ","0.0","0.00","29.10","29.83"," 9.4","15","9.8"
4,2014-09-30,"90","65","78"," 2","66","70","0","13",624,1819," ","0.0","0.00","29.13","29.82"," 0.9","14","2.2"
5,2014-09-30,"M","M","M","M","54","M","M","M",540,1728," ","M","M","M","30.04"," 8.9","03","M"
6,2014-09-30,"91","62","77"," 3","66","70","0","12",623,1819," ","0.0","0.00","29.29","29.82"," 2.6","14","3.3"
7,2014-09-30,"90","67","79","M","60","67","0","14",563.064553219287,1834.54919203962," ","0.0","0.00","28.43","29.79","13.9","17","14.2"
8,2014-09-30,"90","70","80","M","M","M","0","15",562.724493302804,1834.35898060078," ","M","0.00","29.51","M","M","M","2.3"
9,2014-09-30,"58","42","50","M","43","47","15"," 0",562.38443338632,1834.16876916193," ","M","0.00","29.21","30.01","10.8","11","11.5"
10,2014-09-30,"80","73","77","M","70","72","0","12",619,1814,"RA BR","M","0.80","29.82","29.85"," 8.1","36","9.6"
11,2014-09-30,"77","70","74","-1","71","72","0"," 9",619,1814,"BR","0.0","0.00","29.82","29.86"," 5.1","36","5.5"
12,2014-09-30,"80","72","76","M","70","72","0","11",561.36425363687,1833.59813484539,"RA BR","0.0","0.02","29.80","29.85"," 6.0","01","6.7"
13,2014-09-30,"65","40","53","M","35","45","12"," 0",561.024193720386,1833.40792340654," ","M","  T","24.08","29.78"," 2.4","22","6.8"
14,2014-09-30,"89","59","74"," 6","60","66","0"," 9",624,1817," ","0.0","0.00","28.43","29.79","11.0","17","11.4"
15,2014-09-30,"62","55","59"," 5","53","55","6"," 0",542,1730," ","0.0","0.00","29.66","30.04"," 3.2","05","3.8"
16,2014-09-30,"57","55","56","M","53","54","9"," 0",560.004013970936,1832.83728909,"RA BR","M","0.18","29.91","30.00"," 6.5","03","7.0"
17,2014-09-30,"87","58","73","M","62","66","0"," 8",559.663954054452,1832.64707765116," ","0.0","0.00","29.16","29.87"," 6.8","17","7.0"
18,2014-09-30,"92","71","82"," 8","66","71","0","17",621,1815," ","0.0","0.00","29.29","29.81"," 8.5","14","9.6"
19,2014-09-30,"54","45","50","-8","45","47","15"," 0",547,1735,"DZ BR","0.0","0.02","29.31","30.06"," 9.4","36","9.8"
20,2014-09-30,"94","68","81","M","65","70","0","16",558.643774305002,1832.07644333462," ","0.0","0.00","29.10","29.81"," 5.0","14","6.7"
1,2014-10-01,"57","56","57","M","55","55","8"," 0",565.057853540951,1835.71227430127,"RA BR","M","  T","29.93","30.10","10.8","03","11.0"
2,2014-10-01,"55","53","54","-1","53","53","11"," 0",544,1730,"RA FG+ FG BR","0.0","0.53","28.97","30.08","10.0","03","10.1"
3,2014-10-01,"93","71","82","14","67","71","0","17",618,1809,"VCTS","0.0","0.00","29.00","29.71","15.4","17","15.0"
4,2014-10-01,"92","76","84"," 9","70","74","0","19",624,1818," ","0.0","0.00","29.10","29.77"," 3.5","18","5.2"
5,2014-10-01,"M","M","M","M","55","M","M","M",541,1727," ","M","M","M","30.08","13.1","04","M"
6,2014-10-01,"93","71","82"," 8","71","74","0","17",624,1818," ","0.0","0.00","29.26","29.76"," 8.5","18","8.3"
7,2014-10-01,"94","71","83","M","65","71","0","18",563.01749404205,1834.57100566819," ","0.0","0.00","28.35","29.67","17.4","18","17.4"
8,2014-10-01,"93","75","84","M","76","78","0","19",562.677434125566,1834.38079422934,"BR","M","0.00","29.44","M"," 4.9","17","4.8"
9,2014-10-01,"58","50","54","M","51","52","11"," 0",562.337374209083,1834.1905827905,"RA BR","M","0.82","29.07","29.83"," 9.2","14","8.9"
10,2014-10-01,"85","76","81","M","70","73","0","16",620,1812," ","M","  T","29.90","29.94"," 6.9","02","7.7"
11,2014-10-01,"82","70","76"," 2","71","72","0","11",620,1812," ","0.0","0.00","29.90","29.95"," 4.1","04","4.6"
12,2014-10-01,"82","73","78","M","70","72","0","13",561.317194459632,1833.61994847396,"RA","0.0","  T","29.88","29.95"," 4.2","05","4.6"
13,2014-10-01,"66","40","53","M","38","43","12"," 0",560.977134543149,1833.42973703511,"RA BR","M","0.73","24.16","29.86"," 0.9","20","8.1"
14,2014-10-01,"94","70","82","14","65","70","0","17",625,1816," ","0.0","0.00","28.35","29.68","15.1","18","15.1"
15,2014-10-01,"58","55","57"," 3","54","55","8"," 0",543,1728,"RA BR","0.0","0.48","29.72","30.11"," 3.7","02","4.1"
16,2014-10-01,"57","56","57","M","54","55","8"," 0",559.956954793698,1832.85910271857,"RA BR","M","0.77","29.95","30.06","10.6","04","10.7"
17,2014-10-01,"93","69","81","M","67","71","0","16",559.616894877215,1832.66889127973," ","0.0","  T","29.07","29.75","12.1","18","11.7"
18,2014-10-01,"93","73","83"," 9","68","73","0","18",621,1814,"BR","0.0","0.00","29.25","29.75","13.1","17","12.7"
19,2014-10-01,"64","52","58"," 0","51","55","7"," 0",549,1733," ","0.0","0.00","29.23","29.97","11.2","14","11.4"
20,2014-10-01,"94","74","84","M","67","73","0","19",558.596715127764,1832.09825696319," ","0.0","0.00","29.06","29.75"," 8.8","16","9.0"
1,2014-10-02,"57","46","52","M","51","52","13"," 0",565.010794363713,1835.73408792983,"RA FG BR","M","0.15","30.01","30.18"," 6.4","03","6.6"
2,2014-10-02,"55","49","52","-2","50","51","13"," 0",545,1728,"RA FG+ FG BR","0.0","0.23","29.05","30.16"," 8.3","03","8.5"
3,2014-10-02,"78","59","69"," 1","65","67","0"," 4",619,1808,"TS TSRA BR","0.0","1.13","29.07","29.74"," 4.4","22","12.2"
4,2014-10-02,"92","76","84"," 9","71","75","0","19",625,1817,"TS RA HZ VCTS","0.0","0.03","29.16","29.81"," 2.9","22","7.3"
5,2014-10-02,"M","M","M","M","51","M","M","M",542,1725," ","M","M","M","30.16","11.5","03","M"
6,2014-10-02,"94","73","84","11","72","75","0","19",625,1816,"TS","0.0","0.37","29.32","29.80"," 8.9","20","11.7"
7,2014-10-02,"83","57","70","M","59","64","0"," 5",562.970434864812,1834.59281929676,"VCTS","0.0","  T","28.47","29.77"," 4.2","31","14.5"
8,2014-10-02,"95","71","83","M","76","78","0","18",562.630374948328,1834.40260785791,"TSRA DZ BR VCTS","M","0.42","29.48","M"," 6.9","19","7.8"
9,2014-10-02,"60","50","55","M","54","55","10"," 0",562.290315031845,1834.21239641906,"RA BR","M","0.71","29.03","29.80"," 4.3","32","4.8"
10,2014-10-02,"88","76","82","M","71","74","0","17",621,1811," ","M","0.00","29.99","30.02"," 4.7","05","7.0"
11,2014-10-02,"85","70","78"," 4","71","73","0","13",621,1811,"RA","0.0","  T","29.99","30.04"," 4.8","07","5.3"
12,2014-10-02,"84","72","78","M","71","73","0","13",561.270135282395,1833.64176210252,"BR","0.0","0.02","29.98","30.03"," 3.4","06","4.1"
13,2014-10-02,"63","35","49","M","30","40","16"," 0",560.930075365911,1833.45155066368," ","M","  T","24.31","30.09"," 2.2","29","6.9"
14,2014-10-02,"84","58","71"," 4","59","64","0"," 6",626,1815,"TSRA","0.0","0.25","28.46","29.77"," 6.4","33","14.8"
15,2014-10-02,"65","42","54"," 1","50","52","11"," 0",544,1726,"RA","0.0","0.01","29.78","30.17"," 2.0","06","3.3"
16,2014-10-02,"56","42","49","M","50","51","16"," 0",559.909895616461,1832.88091634714,"RA BR","M","0.28","30.03","30.13"," 7.2","02","8.2"
17,2014-10-02,"78","61","70","M","64","67","0"," 5",559.569835699977,1832.69070490829,"TS TSRA BR VCTS","0.0","1.43","29.13","29.79"," 2.9","21","8.0"
18,2014-10-02,"94","66","80"," 6","67","71","0","15",622,1812," ","0.0","0.57","29.32","29.79"," 6.3","21","11.1"
19,2014-10-02,"76","61","69","11","60","63","0"," 4",550,1732,"RA BR","0.0","0.02","29.04","29.77"," 7.3","18","8.1"
20,2014-10-02,"95","65","80","M","67","71","0","15",558.549655950527,1832.12007059175," ","0.0","0.47","29.15","29.80"," 4.4","19","9.7"
1,2014-10-03,"62","43","53","M","48","50","12"," 0",564.963735186476,1835.7559015584,"BR","M","0.00","29.92","30.06"," 4.8","05","5.6"
2,2014-10-03,"61","47","54"," 0","47","50","11"," 0",546,1726,"FG+ FG BR","0.0","0.00","28.97","30.04"," 5.2","06","6.9"
3,2014-10-03,"67","45","56","-12","44","51","9"," 0",620,1806," ","0.0","0.00","29.41","30.11"," 9.6","32","11.1"
4,2014-10-03,"85","65","75"," 0","51","61","0","10",626,1816," ","0.0","0.00","29.42","30.07"," 6.1","02","6.8"
5,2014-10-03,"M","M","M","M","49","M","M","M",543,1723," ","M","M","M","30.06"," 7.2","02","M"
6,2014-10-03,"84","56","70","-3","53","61","0"," 5",625,1815," ","0.0","0.00","29.58","30.07","10.4","02","10.7"
7,2014-10-03,"68","42","55","M","39","48","10"," 0",562.923375687575,1834.61463292532," ","0.0","0.00","28.81","30.16"," 8.7","35","9.7"
8,2014-10-03,"83","62","73","M","60","65","0"," 8",562.583315771091,1834.42442148648,"VCTS","M","0.00","29.72","M"," 3.9","02","3.9"
9,2014-10-03,"51","36","44","M","36","41","21"," 0",562.243255854608,1834.23421004763,"RA","M","0.02","29.02","29.79","19.8","29","19.9"
10,2014-10-03,"89","76","83","M","72","75","0","18",621,1810,"RA","M","0.41","29.95","29.97"," 4.7","18","6.7"
11,2014-10-03,"88","68","78"," 5","72","73","0","13",621,1810,"RA BR","0.0","0.61","29.94","29.97"," 3.1","19","4.5"
12,2014-10-03,"88","70","79","M","71","73","0","14",561.223076105157,1833.66357573109,"TSRA VCTS","0.0","0.44","29.93","29.97"," 3.2","22","4.7"
13,2014-10-03,"60","32","46","M","31","38","19"," 0",560.883016188674,1833.47336429224," ","M","0.00","24.46","30.31"," 3.3","12","6.5"
14,2014-10-03,"69","44","57","-10","39","49","8"," 0",627,1813," ","0.0","0.00","28.80","30.15"," 9.5","35","10.7"
15,2014-10-03,"67","41","54"," 2","46","49","11"," 0",545,1724,"FG+ BR","0.0","0.00","29.70","30.05"," 2.3","12","3.1"
